Id,WnvPresent
123,0.00021341006385558147
124,3.051771371753108e-06
125,3.2637966931544655e-06
126,5.696190178923516e-06
127,7.678827666547082e-05
128,7.678827666547082e-05
129,6.517206137008767e-05
130,2.4627334883381533e-05
131,0.00014843776959750027
132,2.1225293305390656e-06
133,2.2699946403256875e-06
134,3.961745160285306e-06
135,5.3408007706707615e-05
136,5.3408007706707615e-05
137,0.012469776673842968
138,0.004748750584574066
139,0.02795839656456619
140,0.00041104993669435877
141,0.0004395956423113354
142,0.0007669614909589819
143,0.010241821188510077
144,0.010241821188510077
145,0.029349778467199567
146,0.011296566440119046
147,0.06443685044916625
148,0.000983738088480803
149,0.0010520127437473304
150,0.0018346071090845448
151,0.024179744567467035
152,0.024179744567467035
153,0.04558012748114237
154,0.01772585225712046
155,0.09810908028814272
156,0.001552837493800929
157,0.0016605438657916578
158,0.00289451404876097
159,0.03766201074179182
160,0.03766201074179182
161,0.04218336438623564
162,0.016369268661343094
163,0.09117165345293383
164,0.0014321920523515195
165,0.0015315431710778878
166,0.0026699077496041327
167,0.03483379224629751
168,0.03483379224629751
169,5.7986035322523616e-05
170,2.1911768569181616e-05
171,0.00013207188173012426
172,1.8884810832420948e-06
173,2.0196856388951915e-06
174,3.5248899515892194e-06
175,4.751905247296495e-05
176,4.751905247296495e-05
177,5.6999568239980725e-05
178,2.1538989074495858e-05
179,0.00012982521881322202
180,1.8563521896600324e-06
181,1.985324555181917e-06
182,3.4649207874943252e-06
183,4.671064294593948e-05
184,4.671064294593948e-05
185,0.05051394840412806
186,0.019706842580563003
187,0.10808497694003073
188,0.001729560657415321
189,0.0018495020200688425
190,0.0032234359091439673
191,0.04177625139187753
192,0.04177625139187753
193,0.01488369436827123
194,0.005676612372773591
195,0.033269611857000926
196,0.0004917840777387218
197,0.0005259334831651021
198,0.0009175359008960997
199,0.01222978918615151
200,0.01222978918615151
201,0.027190321941713294
202,0.010451101747759622
203,0.059855000097972934
204,0.0009094026147210458
205,0.0009725231662007285
206,0.001696085476557803
207,0.02239190620325825
208,0.02239190620325825
209,0.03286466837673968
210,0.012677666271120876
211,0.071842711072414
212,0.0011054179745497092
213,0.0011821276207916365
214,0.0020613149706800718
215,0.027092760057661393
216,0.027092760057661393
217,0.023006891559784266
218,0.008819773330586402
219,0.05090887339111254
220,0.0007662992097129762
221,0.0008194952715882453
222,0.0014293669267647306
223,0.01893237936030522
224,0.01893237936030522
225,5.3499152549891566e-05
226,2.021620844389124e-05
227,0.00012185303266545918
228,1.7423453495097848e-06
229,1.8633969634938885e-06
230,3.252124920334957e-06
231,4.3842055488259974e-05
232,4.3842055488259974e-05
233,0.013097134471880432
234,0.004989624174113212
235,0.029341838023532674
236,0.00043199536024733756
237,0.0004619949659872932
238,0.0008060280876428476
239,0.010758311066233534
240,0.010758311066233534
241,8.597220085395459e-05
242,3.2487749143630345e-05
243,0.00019580756424062503
244,2.800006419382445e-06
245,2.9945401339133146e-06
246,5.226267175237217e-06
247,7.0453828066694e-05
248,7.0453828066694e-05
249,0.04971279291396122
250,0.019384315268684834
251,0.10647313086887171
252,0.0017007437640520536
253,0.0018186903770307974
254,0.003169808003426443
255,0.04110767671401167
256,0.04110767671401167
257,0.010175260394399796
258,0.003869384297744651
259,0.022879909307836562
260,0.0003346622456725075
261,0.0003579050437867718
262,0.0006244741008730391
263,0.008353794595828083
264,0.008353794595828083
265,9.768524990367543e-05
266,3.6914223317243894e-05
267,0.00022248150457082857
268,3.181521745370532e-06
269,3.402561592341143e-06
270,5.9383710884129005e-06
271,8.005278782265973e-05
272,8.005278782265973e-05
273,0.03146346148995395
274,0.01212635392989827
275,0.06889803889170523
276,0.0010568081209657184
277,0.0011301483395821802
278,0.0019707532584273494
279,0.02593104410640723
280,0.02593104410640723
281,0.00011602273504433777
282,4.3844265329872794e-05
283,0.0002642395645665377
284,3.7788243778754483e-06
285,4.041362337848978e-06
286,7.053244206798773e-06
287,9.50806201157747e-05
288,9.50806201157747e-05
289,8.380375099770708e-05
290,3.1668278112168985e-05
291,0.00019086930028332433
292,2.729377009460712e-06
293,2.9190036776128864e-06
294,5.094436301167513e-06
295,6.867676637636259e-05
296,6.867676637636259e-05
297,0.009886068698047182
298,0.003758731726944687
299,0.02223775015085728
300,0.00032505894244250064
301,0.000347635008589461
302,0.000606559545181542
303,0.008115946424761978
304,0.008115946424761978
305,0.00980951350056656
306,0.00372944634235846
307,0.022067678489444614
308,0.00032251765181050984
309,0.0003449172805709843
310,0.0006018188251992064
311,0.008052987115724827
312,0.008052987115724827
313,3.5551233874896594e-05
314,1.3433916144268277e-05
315,8.097558191364192e-05
316,1.1578024788712283e-06
317,1.2382422989101117e-06
318,2.161064224512846e-06
319,2.9133809491358527e-05
320,2.9133809491358527e-05
321,0.007564899596661226
322,0.0028720387567462134
323,0.017066494285161025
324,0.0002481750496639673
325,0.0002654127762479702
326,0.0004631251511847338
327,0.006207781959839162
328,0.006207781959839162
329,0.02697268109847214
330,0.01036601974758406
331,0.05939186234536526
332,0.0009019284040376142
333,0.0009645306802938991
334,0.001682156552030224
335,0.022211796597348493
336,0.022211796597348493
337,0.011257376575483546
338,0.004283786969098806
339,0.025278631143621465
340,0.0003706447034840937
341,0.00039638554669332746
342,0.0006915952022568424
343,0.009244011017815464
344,0.009244011017815464
345,0.016657904352588987
346,0.006360378817635513
347,0.037152856260035644
348,0.0005513673823245548
349,0.0005896518017577943
350,0.0010286491235947394
351,0.013692037584736892
352,0.013692037584736892
353,0.0001360890584945091
354,5.142784542481166e-05
355,0.0003099322873902603
356,4.432464345050686e-06
357,4.740414441947224e-06
358,8.273270369307121e-06
359,0.00011152537422575824
360,0.00011152537422575824
361,0.06819065964642776
362,0.026908522385678892
363,0.1428763758469985
364,0.0023775458848651894
365,0.0025423092083062472
366,0.004428623172701055
367,0.05657751463252348
368,0.05657751463252348
369,0.07319408741796073
370,0.028977106888297674
371,0.15246316018439637
372,0.0025652904318177344
373,0.002743028630842603
374,0.0047775568093603865
375,0.06078442345582075
376,0.06078442345582075
377,0.019115932454584098
378,0.007310207626791661
379,0.042504384243228076
380,0.0006342597084600308
381,0.0006782958842252462
382,0.0011832108263303426
383,0.01571942057359853
384,0.01571942057359853
385,0.020700329128975462
386,0.007924008466399478
387,0.045936515035324345
388,0.0006879037011089115
389,0.0007356615973596962
390,0.0012832240224233346
391,0.01702718905258165
392,0.01702718905258165
393,6.614720383804498e-05
394,2.4995838624624467e-05
395,0.0001506585945381107
396,2.1542898872171476e-06
397,2.3039617952690303e-06
398,4.0210267895236584e-06
399,5.420713907118493e-05
400,5.420713907118493e-05
401,0.01996633527561178
402,0.007639504335610711
403,0.04434821737240272
404,0.0006630315253597606
405,0.0007090638894600016
406,0.0012368538011729951
407,0.01642125372756633
408,0.01642125372756633
409,0.0004729733227953521
410,0.00017877336134435783
411,0.0010766966871071882
412,1.540991599337684e-05
413,1.6480523457111947e-05
414,2.8762597678265576e-05
415,0.0003876265696859322
416,0.0003876265696859322
417,7.585513667021286e-05
418,2.866446496754245e-05
419,0.00017276749224418635
420,2.4704821852093645e-06
421,2.6421218793951522e-06
422,4.61120501328653e-06
423,6.216282639537515e-05
424,6.216282639537515e-05
425,0.01687916553649517
426,0.006445758106333395
427,0.037635925714947734
428,0.0005588125808298491
429,0.0005976136515497473
430,0.0010425324081790833
431,0.013874460023493582
432,0.013874460023493582
433,0.00013622516948304301
434,5.147928591715887e-05
435,0.0003102422156720748
436,4.4368981079847095e-06
437,4.745156243737249e-06
438,8.281546031697643e-06
439,0.00011163692031474313
440,0.00011163692031474313
441,6.54344949884213e-05
442,2.472650780475399e-05
443,0.0001490354460137531
444,2.1310768324024635e-06
445,2.2791359889356466e-06
446,3.977699220905469e-06
447,5.362307259764665e-05
448,5.362307259764665e-05
449,5.108889783791769e-05
450,1.9305394756075975e-05
451,0.00011636364339130238
452,1.663844972227254e-06
453,1.7794426843992237e-06
454,3.105602495709554e-06
455,4.18668560629532e-05
456,4.18668560629532e-05
457,7.68009769280345e-05
458,2.902190022653006e-05
459,0.00017492152454081806
460,2.5012889998513504e-06
461,2.675069028474975e-06
462,4.668706431865611e-06
463,6.29379475207258e-05
464,6.29379475207258e-05
465,6.585598508081543e-05
466,2.4885787785132605e-05
467,0.00014999536292291797
468,2.1448048362950385e-06
469,2.293817760418385e-06
470,4.0033227780065735e-06
471,5.396848463944236e-05
472,5.396848463944236e-05
473,0.0316376202781484
474,0.012194824275817438
475,0.06926458961635415
476,0.0010628425376384798
477,0.0011366010553545895
478,0.0019819959841062677
479,0.026075403923329438
480,0.026075403923329438
481,0.0633361213199879
482,0.02491430772723572
483,0.13346647460702624
484,0.0021972387639684135
485,0.0023495362778978325
486,0.004093405731871854
487,0.05250314041616503
488,0.05250314041616503
489,0.0001400447814586524
490,5.292283728873521e-05
491,0.0003189395281142344
492,4.561320970536384e-06
493,4.878223472605153e-06
494,8.513782509942176e-06
495,0.00011476718250855106
496,0.00011476718250855106
497,0.023491793353043543
498,0.009008419215460995
499,0.051950577582198516
500,0.0007828256079946945
501,0.0008371679620007084
502,0.0014601724839223408
503,0.019333104565857094
504,0.019333104565857094
505,7.589829700414956e-05
506,2.8680775350132914e-05
507,0.00017286578459290987
508,2.471887952446748e-06
509,2.6436253137285773e-06
510,4.613828900674428e-06
511,6.21981965129857e-05
512,6.21981965129857e-05
513,0.015135441865549359
514,0.005773541090065832
515,0.03382166760654157
516,0.0005002258780229768
517,0.0005349611669248012
518,0.0009332791899110335
519,0.012437214423774982
520,0.012437214423774982
521,0.01768845541846924
522,0.00675824575917769
523,0.039400536108158406
524,0.0005860719287579349
525,0.000626764561387047
526,0.0010933622026466042
527,0.014541816962169824
528,0.014541816962169824
529,0.10493528312796142
530,0.04242092154393876
531,0.210762729702566
532,0.003803443739330021
533,0.004066618622440385
534,0.007075899356509598
535,0.08765303221395655
536,0.08765303221395655
537,0.00010196656909146176
538,3.8532191219638136e-05
539,0.00023223108543297057
540,3.3209742615669668e-06
541,3.551702696523673e-06
542,6.19866112368046e-06
543,8.356138144923508e-05
544,8.356138144923508e-05
545,7.977116048361433e-05
546,3.0144342315733114e-05
547,0.00018168571039700392
548,2.5980307489723245e-06
549,2.7785320070181167e-06
550,4.849276453794396e-06
551,6.537203047349578e-05
552,6.537203047349578e-05
553,0.036642273889243106
554,0.014168885861549269
555,0.07973126042230594
556,0.001237149180236969
557,0.0013229881067679703
558,0.0023066961103442316
559,0.030227653698493406
560,0.030227653698493406
561,0.00010780891418220436
562,4.074010563964446e-05
563,0.0002455353210291012
564,3.5112748833922277e-06
565,3.7552246191789634e-06
566,6.553859744428164e-06
567,8.834926371449947e-05
568,8.834926371449947e-05
569,0.0360564186197253
570,0.013937148206641577
571,0.07851262351212879
572,0.0012166540976840054
573,0.0013010728364702831
574,0.0022685227523377566
575,0.029741192349254465
576,0.029741192349254465
577,0.03322899713795192
578,0.012821174146123313
579,0.07260670033241515
580,0.0011180793609187052
581,0.001195666582806017
582,0.002084902287346379
583,0.02739491546681371
584,0.02739491546681371
585,0.0402500593496425
586,0.01559978030512649
587,0.08719756347622223
588,0.0013638937989663832
589,0.0014585139900792504
590,0.0025427357126923357
591,0.03322564076611127
592,0.03322564076611127
593,0.00021810314786433306
594,8.242504936193218e-05
595,0.0004966609814032096
596,7.1042533261201e-06
597,7.597827346912528e-06
598,1.3260179414742405e-05
599,0.00017873880225928248
600,0.00017873880225928248
601,0.04528707343566533
602,0.017608581138415062
603,0.09751280111904459
604,0.0015423961830791308
605,0.001649379531616849
606,0.0028750772554763902
607,0.03741786976346708
608,0.03741786976346708
609,0.008741724096008815
610,0.0033212671461198074
611,0.019692094088987155
612,0.0002871113887278522
613,0.00030705272242675876
614,0.0005357670738677607
615,0.007175014411518204
616,0.007175014411518204
617,0.014719518231874493
618,0.005613417200314366
619,0.03290940306993305
620,0.00048628103822387245
621,0.0005200485123159633
622,0.0009072730440345655
623,0.0120945278198301
624,0.0120945278198301
625,0.01936491243168072
626,0.007406582231540704
627,0.04304462447403069
628,0.00064267849366287
629,0.0006872987773813903
630,0.0011989073200461087
631,0.015924880104582533
632,0.015924880104582533
633,0.023048162073770653
634,0.008835824689219313
635,0.050997582779045744
636,0.0007677051718248381
637,0.0008209987546104918
638,0.0014319877042964788
639,0.018966482771494275
640,0.018966482771494275
641,0.010779694639524462
642,0.0041007866459822125
643,0.024220562566667582
644,0.00035475146843636386
645,0.0003793889638841625
646,0.0006619487316876124
647,0.008850997032726684
648,0.008850997032726684
649,0.09860658562369161
650,0.039695287295911076
651,0.19947393143284414
652,0.003549866082184295
653,0.003795561804326367
654,0.006605591994950946
655,0.08227083139120825
656,0.08227083139120825
657,6.059050422633985e-05
658,2.2895982627782524e-05
659,0.00013800349055995327
660,1.973308034334175e-06
661,2.1104060347434974e-06
662,3.683220982229174e-06
663,4.965341547076462e-05
664,4.965341547076462e-05
665,0.019832421904000985
666,0.00758762640971353
667,0.044058127274195814
668,0.0006584976105610289
669,0.000704215419867472
670,0.001228400821887138
671,0.016310721352571642
672,0.016310721352571642
673,0.005282278078337185
674,0.002002576769466373
675,0.011951401577710135
676,0.00017290643861369058
677,0.0001849171298558622
678,0.00032268571179454265
679,0.0043328672820008175
680,0.0043328672820008175
681,6.905395522630225e-05
682,2.6094294884739366e-05
683,0.0001572785030880167
684,2.2489636318014764e-06
685,2.405213097496122e-06
686,4.197736954495064e-06
687,5.658922979863903e-05
688,5.658922979863903e-05
689,0.00013440909193027092
690,5.07929355584224e-05
691,0.00030610695069676486
692,4.377740178583412e-06
693,4.681888274571793e-06
694,8.171127165838564e-06
695,0.0001101486033974078
696,0.0001101486033974078
697,0.029483762303618648
698,0.011349099682027235
699,0.06472032924212624
700,0.0009883607789062574
701,0.0010569559246384943
702,0.0018432207469319662
703,0.024290717463769925
704,0.024290717463769925
705,0.012489765699659275
706,0.004756422434377407
707,0.02800250978379834
708,0.000411716907908404
709,0.00044030891149472994
710,0.0007682055218111099
711,0.01025827590546888
712,0.01025827590546888
713,0.008295993190363626
714,0.0031510408091540917
715,0.018698548205888777
716,0.0002723534498709383
717,0.0002912700689411372
718,0.0005082343724407659
719,0.006808619609224988
720,0.006808619609224988
721,0.03649185886873629
722,0.01410937203950187
723,0.0794185486349495
724,0.0012318848861468834
725,0.001317359034255455
726,0.002296891166496007
727,0.03010274762126915
728,0.03010274762126915
729,0.04204354859463622
730,0.01631355583281176
731,0.09088487404777298
732,0.0014272438184846272
733,0.001526252203030428
734,0.0026606945933708008
735,0.03471745347951168
736,0.03471745347951168
737,0.021957306746545995
738,0.008411838736285667
739,0.048649772158647075
740,0.0007305815698595995
741,0.0007813000719024733
742,0.0013627854758504166
743,0.018065238576640073
744,0.018065238576640073
745,0.027096273703399155
746,0.01041433273911452
747,0.05965489684376697
748,0.000906172418365841
749,0.0009690689832338883
750,0.00169006571101838
751,0.022314074438486278
752,0.022314074438486278
753,0.04532089238660532
754,0.017622112185277122
755,0.09758163432762584
756,0.0015436008126042907
757,0.0016506675782580905
758,0.0028773197251088694
759,0.03744604273132012
760,0.03744604273132012
761,0.015641641637947797
762,0.005968532734417492
763,0.03493065636804749
764,0.0005172128152665014
765,0.0005531270108678864
766,0.0009649577849280757
767,0.012854350705437974
768,0.012854350705437974
769,0.005603027567381776
770,0.002124602216918134
771,0.012671953419898973
772,0.00018346285229703155
773,0.00019620668537636177
774,0.00034238343065166725
775,0.004596233208154284
776,0.004596233208154284
777,0.0043484211505491685
778,0.0016475797172035326
779,0.009850181948823061
780,0.00014220907358698136
781,0.0001520877419136784
782,0.00026540397798447145
783,0.003566255462139217
784,0.003566255462139217
785,3.396798380259178e-05
786,1.2835633162977514e-05
787,7.736954585024968e-05
788,1.1062388367920505e-06
789,1.1830962105519965e-06
790,2.0648196254561006e-06
791,2.783634710273488e-05
792,2.783634710273488e-05
793,6.620846288549414e-05
794,2.5018988270412395e-05
795,0.00015079810793715566
796,2.1562851068526284e-06
797,2.306095634893823e-06
798,4.024750901428208e-06
799,5.425734100263819e-05
800,5.425734100263819e-05
801,0.005052290506772602
802,0.0019151107212645828
803,0.011434381758005322
804,0.000165341207437321
805,0.00017682648397149186
806,0.0003085691622788165
807,0.00414404433901485
808,0.00414404433901485
809,0.005794950154635929
810,0.0021976403262681525
811,0.013102820031625871
812,0.0001897825030396854
813,0.0002029652272844602
814,0.0003541753978161014
815,0.004753834558719767
816,0.004753834558719767
817,0.012747910505594384
818,0.004855516488585257
819,0.028572003074177402
820,0.00042033273856007046
821,0.0004495228061883803
822,0.0007842755901094517
823,0.01047078818672356
824,0.01047078818672356
825,0.05553339610579315
826,0.021735139414015902
827,0.11811347859562228
828,0.0019111803765910092
829,0.002043690896732087
830,0.003561366578398901
831,0.045969491606640565
832,0.045969491606640565
833,0.012263425721184199
834,0.004669563689973627
835,0.027502876770663754
836,0.0004041661771700623
837,0.00043223404108046665
838,0.0007541218585165744
839,0.010071962611533916
840,0.010071962611533916
841,0.00012887914204429428
842,4.870301063495487e-05
843,0.0002935149649271906
844,4.1976057678926775e-06
845,4.489238892721696e-06
846,7.83490442010976e-06
847,0.0001056166895259981
848,0.0001056166895259981
849,8.018201703131752e-05
850,3.029960667674722e-05
851,0.00018262137581679308
852,2.6114127876034737e-06
853,2.792843776008706e-06
854,4.874254240535409e-06
855,6.570873004457127e-05
856,6.570873004457127e-05
857,3.956947014689699e-05
858,1.4952343837014855e-05
859,9.012751656542062e-05
860,1.288670004721766e-06
861,1.3782020023230256e-06
862,2.4053311159907507e-06
863,3.2426729412524776e-05
864,3.2426729412524776e-05
865,9.108826913034069e-05
866,3.442115273906447e-05
867,0.0002074584033677714
868,2.9666450110778347e-06
869,3.172756099557326e-06
870,5.537300591836505e-06
871,7.4646491719179e-05
872,7.4646491719179e-05
873,2.921398288203633e-05
874,1.1039185034144557e-05
875,6.65416685098463e-05
876,9.514104219544984e-07
877,1.0175109023167727e-06
878,1.775829151300482e-06
879,2.3940480971719447e-05
880,2.3940480971719447e-05
881,0.012411534856733516
882,0.0047263982918134585
883,0.027829851687313615
884,0.0004091067384548334
885,0.0004375175561156586
886,0.0007633370406430798
887,0.010193877929031299
888,0.010193877929031299
889,0.009445089490222951
890,0.0035900782469570113
891,0.02125763937200598
892,0.00031042561082233615
893,0.00033198569707146205
894,0.0005792611112914309
895,0.007753307210372365
896,0.007753307210372365
897,0.05831381659240863
898,0.02286433025159152
899,0.1236170351736675
900,0.002012589443916447
901,0.0021521159387979686
902,0.003750007130221545
903,0.04829555660290478
904,0.04829555660290478
905,0.037560020034480855
906,0.014532252134393898
907,0.08163676333377999
908,0.0012693033253303127
909,0.0013573702177808564
910,0.0023665824637028638
911,0.0309899068626
912,0.0309899068626
913,4.832414214947004e-05
914,1.826062168526399e-05
915,0.00011006683148160515
916,1.5737991870536718e-06
917,1.6831408661152535e-06
918,2.9375303264462482e-06
919,3.9601145838111e-05
920,3.9601145838111e-05
921,0.01045347080538511
922,0.003975872954636541
923,0.023497242173631413
924,0.0003439060121329515
925,0.0003677905675825835
926,0.0006417176744060811
927,0.00858263459635816
928,0.00858263459635816
929,0.02896201003679526
930,0.011144577964172935
931,0.06361589472010837
932,0.0009703663074105063
933,0.0010377138811338016
934,0.0018096905640943403
935,0.023858603505196186
936,0.023858603505196186
937,0.027403138841650188
938,0.010534320597746618
939,0.060307631869114406
940,0.0009167142882425493
941,0.0009803418362948554
942,0.0017097113227033157
943,0.022568037487615968
944,0.022568037487615968
945,0.02654288919127984
946,0.010198070670382623
947,0.058476537217748516
948,0.0008871780008747606
949,0.0009487574332692681
950,0.00165466720033818
951,0.021856162244733534
952,0.021856162244733534
953,0.00849886801738059
954,0.0032285077128217
955,0.019150900343933287
956,0.00027906894791655394
957,0.000298451860306842
958,0.0005207630251637456
959,0.006975377214498969
960,0.006975377214498969
961,0.008926372376866873
962,0.0033918128406660664
963,0.02010335215387489
964,0.00029322876658899576
965,0.0003135948497477731
966,0.0005471795681114553
967,0.007326814254400488
968,0.007326814254400488
969,0.008403080889634441
970,0.003191929349362172
971,0.018937351691757975
972,0.0002758979016780008
973,0.00029506063202659803
974,0.0005148470357867804
975,0.006896641269165635
976,0.006896641269165635
977,0.00683666338527348
978,0.002594380540004018
979,0.015437813792362112
980,0.00022412537569097707
981,0.0002396930620646071
982,0.0004182542174777344
983,0.005609450462084271
984,0.005609450462084271
985,0.006983432904056352
986,0.0026503197475650163
987,0.01576630156444598
988,0.00022896962803270062
989,0.0002448737124154399
990,0.00042729258292963687
991,0.005730026169961678
992,0.005730026169961678
993,0.007491272223139969
994,0.002843954998351745
995,0.01690196509759904
996,0.0002457419876101956
997,0.0002628107631519322
998,0.0004585857249243537
999,0.006147281275079692
1000,0.006147281275079692
1001,0.010374276905568358
1002,0.003945556680919685
1003,0.02332155957858025
1004,0.00034127421885530603
1005,0.00036497606083016635
1006,0.0006368082837191303
1007,0.008517491871076307
1008,0.008517491871076307
1009,0.010385389923675785
1010,0.003949810682010532
1011,0.023346214652846822
1012,0.0003416435051328891
1013,0.0003653709850417427
1014,0.0006374971577962448
1015,0.008526633021766256
1016,0.008526633021766256
1017,0.01052550382218795
1018,0.004003450577028798
1019,0.02365700870054145
1020,0.000346300186817063
1021,0.00037035095806584246
1022,0.0006461837879957951
1023,0.008641888596709335
1024,0.008641888596709335
1025,9.61149263407222e-05
1026,3.632077915676645e-05
1027,0.00021890547803574286
1028,3.1303729469087393e-06
1029,3.347859184745476e-06
1030,5.842901138371801e-06
1031,7.876588974687247e-05
1032,7.876588974687247e-05
1033,0.059414110131927295
1034,0.023312304281754563
1035,0.12578491526118196
1036,0.0020528798232865714
1037,0.0021951933794321036
1038,0.0038249458712277017
1039,0.04921670024204799
1040,0.04921670024204799
1041,0.03686009563838581
1042,0.01425509031302563
1043,0.08018390683331843
1044,0.001244775422259568
1045,0.0013311427862303122
1046,0.0023209001117150533
1047,0.03040854707465419
1048,0.03040854707465419
1049,0.02521194128335355
1050,0.009678557139450442
1051,0.055635847469437685
1052,0.0008415797923447751
1053,0.000899997083161947
1054,0.001569684391575071
1055,0.02075521162996997
1056,0.02075521162996997
1057,0.018140177530346274
1058,0.006932805691668788
1059,0.04038393924334366
1060,0.0006013061987169831
1061,0.0006430559092264475
1062,0.0011217681026950443
1063,0.014914401298797933
1064,0.014914401298797933
1065,0.035161198788914376
1066,0.013583373606704105
1067,0.07664710505111892
1068,0.0011853829112395608
1069,0.0012676346219010716
1070,0.002210275624810883
1071,0.028998052032398882
1072,0.028998052032398882
1073,0.00012191468815503641
1074,4.607096641885125e-05
1075,0.00027765628519608435
1076,3.97074609339944e-06
1077,4.246617968013001e-06
1078,7.4114683355729485e-06
1079,9.990918138408572e-05
1080,9.990918138408572e-05
1081,0.05034063192673679
1082,0.019637041102049342
1083,0.10773654406789625
1084,0.001723322628219134
1085,0.001842832195360221
1086,0.0032118272356493408
1087,0.041631599994384726
1088,0.041631599994384726
1089,0.07567507865957163
1090,0.03000784376341309
1091,0.15717539249301957
1092,0.0026591124419689284
1093,0.0028433326432819998
1094,0.004951887763958881
1095,0.06287331155829844
1096,0.06287331155829844
1097,0.03915112203537376
1098,0.01516323025264301
1099,0.08493025896549777
1100,0.0013251897894157594
1101,0.0014171286985154479
1102,0.0024706617819817084
1103,0.03231203251377379
1104,0.03231203251377379
1105,0.04449486397419691
1106,0.017291783677040505
1107,0.09589877174603048
1108,0.0015142012818897212
1109,0.0016192321533651654
1110,0.002822589899828624
1111,0.03675801674910738
1112,0.03675801674910738
1113,0.019693479451115988
1114,0.007533809472502434
1115,0.04375704055374325
1116,0.0006537946916718336
1117,0.0006991862177595941
1118,0.0012196326831540312
1119,0.01619604363235523
1120,0.01619604363235523
1121,0.010743102956576376
1122,0.004086772858927994
1123,0.024139459211186917
1124,0.0003535346172344252
1125,0.0003780876343094408
1126,0.0006596788427734111
1127,0.00882089393610118
1128,0.00882089393610118
1129,0.011354444619032662
1130,0.004320987204013248
1131,0.025493481839741355
1132,0.0003738761268403572
1133,0.0003998412988750641
1134,0.0006976228429513919
1135,0.009323882291844722
1136,0.009323882291844722
1137,0.04760368230477443
1138,0.01853681867283353
1139,0.10221493251015147
1140,0.0016251047211460012
1141,0.0017378148963923625
1142,0.003029031895115461
1143,0.03934852915429464
1144,0.03934852915429464
1145,0.0029471542626877028
1146,0.001115676377551241
1147,0.006687896549235361
1148,9.625155340779199e-05
1149,0.00010293807409525814
1150,0.00017964087480810192
1151,0.002416427617383904
1152,0.002416427617383904
1153,0.07717590511294635
1154,0.030632990106319046
1155,0.16001276208949036
1156,0.0027161044786785807
1157,0.002904261524077492
1158,0.005057771029397095
1159,0.0641378641072917
1160,0.0641378641072917
1161,0.013278227835037806
1162,0.0050591901075121605
1163,0.029740777149259365
1164,0.0004380462652718052
1165,0.00046846587480552944
1166,0.0008173137385555272
1167,0.010907423059766231
